2018/11/18 16:00,46.81,96.41,0.693,71.48,15.78,87.33,0.667,1020.167,121.3,9,94.81
2018/11/18 17:00,48.95,102.41,0.691,80.14,16.05,86.73,0.773,1020.741,121.377,9,94.95
2018/11/18 18:00,55.68,112.68,0.694,90.74,16.06,86.03,0.574,1021.016,121.594,9,95.48
2018/11/18 19:00,63.77,119.73,0.7,78.4,16,85.7,0.527,1021.11,121.7,9,94.73
2018/11/18 20:00,63.77,119.83,0.7,73.83,16.17,86.17,0.427,1021.247,121.7,9,94.13
2018/11/18 21:00,64.65,121.35,0.708,75.31,16.04,84.65,0.477,1021.631,121.7,9,93.31
2018/11/18 22:00,50.87,106.26,0.704,66.83,15.48,79.13,0.27,1021.809,121.7,8.57,94.83
2018/11/18 23:00,52.81,109.44,0.696,67.56,15.59,81.67,0.563,1022.133,121.7,8.59,95.52
2018/11/19 0:00,55.79,114.79,0.689,52.71,15.54,79.93,0.654,1022.346,121.7,8.39,91.57
2018/11/19 1:00,52.3,109.67,0.693,51.43,15.27,77,0.417,1022.16,121.7,8,89.77
2018/11/19 2:00,57.94,116.97,0.697,48.26,15.06,71.58,0.429,1022.081,121.7,8,88.42
2018/11/19 3:00,68.5,130.53,0.7,48.63,15.07,73.63,0.503,1022.017,121.7,8.27,87.37
2018/11/19 4:00,70.71,137.25,0.7,50.46,15.25,75.83,0.463,1022.113,121.7,8,86.08
2018/11/19 5:00,81.3,159.96,0.709,49.78,15.39,73.65,0.539,1022.352,121.7,8,84.48
2018/11/19 6:00,80.76,158.52,0.74,54.84,15.64,76.16,0.788,1022.652,121.7,8,82.56
2018/11/19 7:00,87.3,170.26,0.8,63.61,16.26,79.3,0.665,1023.383,121.7,8.22,80.52
2018/11/19 8:00,88.59,172.24,0.838,66.86,16.66,78.86,0.455,1023.969,121.7,9,79.1
2018/11/19 9:00,89.61,174.74,0.843,63.7,16.57,80.22,0.496,1024.365,121.7,9.3,76.57
2018/11/19 10:00,88.96,172.85,0.856,65.48,16.59,82.56,0.522,1024.648,121.7,10,72.59
2018/11/19 11:00,88.85,172.69,0.842,68.88,16.46,86.31,0.696,1024.062,121.7,10.69,70.04
2018/11/19 12:00,89.33,171.17,0.875,69.75,16.08,89.75,0.667,1023.1,121.7,12,65.13
2018/11/19 13:00,86.92,165.83,0.896,69.38,15.96,88.63,0.788,1022.117,121.7,13.33,60.5
2018/11/19 14:00,84.43,160.65,0.874,71.52,16.22,95.83,0.857,1021.939,121.7,12.57,62.09
2018/11/19 15:00,82.25,158.5,0.815,77.55,15.95,99.95,1.04,1021.725,121.7,11.75,65.1
2018/11/19 16:00,81.39,157.65,0.887,87.26,16.61,95.48,0.626,1021.657,121.7,10.78,71.78
2018/11/19 17:00,94.65,184.97,0.932,64.68,17.77,95.84,0.545,1022.239,121.7,9.48,80.52
2018/11/19 18:00,85.16,165.3,0.884,58.16,17.05,96.3,0.689,1023.176,121.7,9.81,78.97
2018/11/19 19:00,82.55,159.71,0.865,65.55,16.77,88.26,0.387,1023.281,121.7,8.81,82.29
2018/11/19 20:00,86.93,173.6,0.87,91.6,17.07,83.17,0.307,1022.713,121.7,8,88.7
2018/11/19 21:00,92.37,181.83,0.887,90.63,17.67,82.7,0.287,1022.873,121.7,7.67,90.9
2018/11/19 22:00,94.65,186.68,0.865,93.29,17.79,81.65,0.406,1022.965,121.7,7.15,92
2018/11/19 23:00,93.75,186.36,0.881,91.64,17.81,79.78,0.283,1022.7,121.7,7,93.03
2018/11/20 0:00,87.38,173.78,0.884,85.34,17.81,78.03,0.247,1022.547,121.7,7.81,92.56
2018/11/20 1:00,84.17,168.17,0.823,78.4,16.9,74.97,0.23,1021.953,121.7,7.6,92.1
2018/11/20 2:00,78.82,154.91,0.803,77.62,16.32,76.44,0.271,1021.3,121.7,7.94,90.79
2018/11/20 3:00,72.5,139.91,0.773,79.95,15.86,79.27,0.327,1020.868,121.7,8,88.41
2018/11/20 4:00,67.11,132.22,0.77,71.78,15.63,79.07,0.374,1020.367,121.7,7.74,88.11
2018/11/20 5:00,66.44,131.16,0.74,67.08,15.88,75.48,0.28,1020.896,121.7,6.6,92.88
2018/11/20 6:00,70.2,138.12,0.764,71.12,16.12,76.4,0.496,1021.04,121.7,7,93.28
2018/11/20 7:00,75.46,149.79,0.817,86.71,17.17,79.96,0.4,1021.213,121.7,7.71,90.08
2018/11/20 8:00,89.19,172.5,0.846,84.38,16.69,84.81,0.992,1021.296,121.7,10.65,77.08
2018/11/20 9:00,117.22,225.37,0.926,75.48,16.37,95.33,1.441,1021.215,121.7,12.33,70.78
2018/11/20 10:00,120.44,231.36,0.908,69.84,16.52,60.2,1.76,1021.14,121.7,13.6,67.92
2018/11/20 11:00,117.47,223.97,0.927,69.27,16.27,49.93,1.567,1020.147,121.7,15.2,63.27
2018/11/20 12:00,100.25,186.58,0.9,57.96,15.54,71.42,1.9,1018.613,121.7,16,59.88
2018/11/20 13:00,88.79,163.25,0.836,58.96,15.18,76.07,1.214,1017.668,121.7,16.86,58.71
2018/11/20 14:00,79.27,142.5,0.846,51.23,15.31,82.88,0.819,1018.231,121.7,17.23,57.88
2018/11/20 15:00,69.63,125.74,0.833,50.11,15.22,80.37,0.744,1017.696,121.7,16.59,60.89
2018/11/20 16:00,66.41,119.15,0.774,60.26,15.26,64.37,0.53,1017.644,117.193,14.85,67.85
2018/11/20 17:00,73.18,131.18,0.782,82.55,15.18,63.09,0.564,1017.227,121.7,14,72.91
2018/11/20 18:00,82,148.25,0.75,79.38,15.38,44.75,0.663,1017.675,121.7,13.38,76.63
2018/11/20 19:00,95.25,175.5,0.725,75.25,15.25,44.5,0.55,1017.125,121.7,13.75,77.5
2018/11/20 20:00,95.5,176.17,0.767,78.33,15.67,76.83,0.617,1017,121.7,13.67,79
2018/11/20 21:00,102.25,193.5,0.8,88.5,15.75,103.75,0.3,1017.2,121.7,13.25,80.75
2018/11/20 22:00,105.67,195.67,0.833,48.67,16.33,97.33,0.2,1017.3,121.7,13,82.33
2018/11/20 23:00,110.25,205.75,0.875,72.75,17.25,91.75,0.325,1017.25,121.7,13,85.75
2018/11/21 0:00,115,211,0.84,66,16.2,93,0.46,1017.32,121.86,13,88.4
2018/11/21 1:00,121.17,224.83,0.8,66,16.33,87.5,0.233,1017.6,122.317,12.33,93.5
2018/11/21 2:00,121,222.5,0.8,92,16.5,85,0.225,1017.1,125.1,12,97.5
2018/11/21 3:00,115,215.67,0.8,88,16.67,84.33,0.233,1016.833,126.267,12,98
2018/11/21 4:00,105.5,197.5,0.8,86.5,16.5,83.5,0.25,1016.35,126.6,12,99
2018/11/21 5:00,109.67,206.33,0.8,87,16.67,82.67,0.333,1016.5,126.6,12,99
2018/11/21 6:00,114.67,211.67,0.8,90,16.67,83,0.367,1016.667,126.6,12,98
2018/11/21 7:00,125.33,233.67,0.883,84.5,18.17,82,0.383,1018,126.6,12,97.67
2018/11/21 8:00,109,201.17,0.8,83.33,16.5,80.67,0.383,1018.883,126.6,12,96.17
2018/11/21 9:00,110.25,214,0.775,78.75,16.25,81.75,0.375,1019.375,126.6,12,95.25
2018/11/21 10:00,112,225,0.8,78,16.43,81.29,0.429,1019.414,126.6,12,93.71
2018/11/21 11:00,118.5,239.33,0.8,75.67,16.33,81.83,0.867,1019.9,126.6,12,94.17
2018/11/21 12:00,96.4,188.6,0.8,75.8,17.2,87.4,0.78,1019.8,126.6,11.6,96.8
2018/11/21 13:00,126.43,253.71,0.814,70.29,16.43,87.29,0.471,1019.557,126.6,11,96.29
2018/11/21 14:00,134.57,270.14,0.9,75.57,16.57,91.71,0.929,1019.414,126.6,11.43,93.57
2018/11/21 15:00,123.25,236.75,1,79,16.88,102.13,0.625,1019.625,126.6,12,88.5
2018/11/21 16:00,120.83,235.33,0.983,82.17,16.5,100.83,0.483,1020.15,126.6,12,85.33
2018/11/21 17:00,121,238,0.875,74.5,17,95.75,0.75,1020.85,126.6,12,81
2018/11/21 18:00,138,266.5,0.925,72.5,16.25,58.75,0.525,1021.275,126.6,11.75,79.25
2018/11/21 19:00,146.8,280.6,0.98,91,16.6,105.8,0.64,1022.28,126.6,11,77.2
2018/11/21 20:00,155,303,0.875,81.25,16.25,105.25,0.6,1023.35,126.6,11,76.75
2018/11/21 21:00,146.2,285,0.84,77.6,16.2,95.2,0.54,1024.8,126.6,11,79.6
2018/11/21 22:00,115,223.33,0.767,74.5,15.67,88.33,0.417,1025.5,126.6,11,82.33
2018/11/21 23:00,107,202.33,0.767,74,15.67,84,0.567,1025.733,126.6,10.33,85.33
2018/11/22 0:00,98.83,187.83,0.75,71.5,16,80.67,0.3,1025.833,126.6,9.33,90.5
2018/11/22 1:00,99.33,192.67,0.717,73.5,15.83,78.33,0.217,1025.783,126.6,8.5,94.5
2018/11/22 2:00,116.5,235.5,0.825,76,16.5,80,0.575,1025.85,126.6,8.25,95
2018/11/22 3:00,130.2,254.4,0.78,72.4,16.4,81,0.44,1026.18,126.6,8,93
2018/11/22 4:00,153.33,306,0.733,66.83,15.5,79.17,0.283,1026.117,126.6,8,92.33
2018/11/22 5:00,152.67,304.17,0.783,72.5,16.33,74.83,0.217,1026.183,126.6,7,97.17
2018/11/22 6:00,159.17,320.67,0.817,65.83,16.5,73.33,0.283,1026.417,126.6,7,98.83
2018/11/22 7:00,164.14,330.71,0.886,84.14,18.14,80.43,0.257,1026.814,126.6,7.43,97.29
2018/11/22 8:00,147.43,288.14,0.886,93.14,17.29,84.43,0.371,1027.657,126.6,9.86,85
2018/11/22 9:00,116.17,222.83,0.817,88.33,16.67,90,0.633,1027.9,126.6,12.33,71.17
2018/11/22 10:00,88.17,162.33,0.8,60.5,15.83,64.83,0.35,1027.783,126.6,13.67,59.67
2018/11/22 11:00,91.86,169.86,0.8,65,15.43,63.29,0.357,1026.986,126.6,13.57,55.43
2018/11/22 12:00,80.67,146,0.767,54.83,14.83,57.83,0.4,1026.117,126.6,14.17,47.83
2018/11/22 13:00,84,153.6,0.8,55.8,15.2,57.8,1.18,1025.04,126.6,14.8,41.8
2018/11/22 14:00,82.83,152,0.817,54.17,15,58.83,0.85,1024.633,126.6,14.83,40.67
2018/11/22 15:00,87.8,160.6,0.84,62.2,15.6,64,0.78,1024.58,126.6,14.2,42
2018/11/22 16:00,93.5,174.5,0.883,86,15.83,86.17,0.583,1024.9,126.6,12.5,49.33
2018/11/22 17:00,102.6,193,0.86,65.4,16.4,113,0.26,1025.14,126.6,10.2,62
2018/11/22 18:00,95.5,186.25,0.9,66,17.25,107,0.3,1025.375,126.6,9,69.5
2018/11/22 19:00,99.75,188.75,0.925,65.25,19,101,0.25,1025.35,126.6,9,74.25
2018/11/22 20:00,80.17,149,0.817,67.33,18.67,96.67,0.317,1025.517,126.65,9,71.17
2018/11/22 21:00,68.75,126.5,0.775,58.5,16.5,98.5,0.4,1025.85,126.7,9,65.75
2018/11/22 22:00,59.25,117,0.75,88.5,15.75,93.5,0.325,1025.6,126.7,9,61.5
2018/11/22 23:00,63,119.8,0.74,75,15.8,92.4,0.5,1024.46,126.7,9,62
2018/11/23 0:00,63.67,121.5,0.717,80.5,15,87.5,0.333,1024.633,126.7,9,66.33
2018/11/23 1:00,64.4,122.4,0.72,84,15.4,86,0.26,1024.52,126.7,8.2,69.4
2018/11/23 2:00,66.6,126.6,0.7,95.2,16,85.6,0.34,1024.48,126.7,8,72.8
2018/11/23 3:00,73.71,139.14,0.7,95.71,15.43,84.29,0.243,1023.543,126.7,7.14,76.14
2018/11/23 4:00,77.33,147.67,0.7,97,16,83,0.267,1023.167,126.7,6.67,78.67
2018/11/23 5:00,86,158.25,0.7,73.25,16,85,0.275,1022.875,126.7,6.25,78.25
2018/11/23 6:00,95.17,180.33,0.75,52.67,16.67,86.33,0.383,1022.917,126.7,6,81.67
2018/11/23 7:00,95.75,186.5,0.813,73.25,17.25,88.63,0.263,1023.163,126.7,6.88,80.88
2018/11/23 8:00,99.8,190.2,0.82,84.4,16.8,92.8,1.26,1023.46,126.7,10.4,71.6
2018/11/23 9:00,102.83,195.5,0.783,91.83,15.67,99,2.117,1023.45,126.7,11.67,64.17
2018/11/23 10:00,95.43,177.86,0.786,80.71,15.57,107,1.786,1022.243,126.7,13.14,58.86
2018/11/23 11:00,83.67,150.17,0.8,70.5,15,48.83,1.233,1021.433,126.7,15,53.5
2018/11/23 12:00,66.71,120.14,0.757,51.29,14.86,69,1.257,1020.229,126.7,15.86,49.29
2018/11/23 13:00,59.5,107.67,0.733,46.33,14.83,78.17,1.5,1019,126.7,17,46.33
2018/11/23 14:00,55.5,103.17,0.75,47.17,14.5,80.33,1.717,1018.083,126.7,17,45.83
2018/11/23 15:00,51,99.67,0.75,53.83,14.33,72.17,1.133,1017.733,126.7,16.5,46.5
2018/11/23 16:00,53.17,102.5,0.7,72.5,15,54.5,0.917,1017.95,126.7,15,52
2018/11/23 17:00,59.17,111.67,0.717,84.17,15.33,111.67,0.4,1018.467,126.7,13.17,60.17
2018/11/23 18:00,69.8,130.4,0.84,66.8,16.6,109.8,0.14,1019.18,126.7,11.4,70.2
2018/11/23 19:00,84.5,159.17,0.85,71,17.83,111.83,0.617,1019.383,126.7,10.83,75
2018/11/23 20:00,105.38,202.75,0.763,65.63,16.38,113.25,0.625,1019.113,126.7,10.88,76.63
2018/11/23 21:00,110,210,0.738,67.5,15.88,108.63,1.225,1019.125,126.7,10.25,77.38
2018/11/23 22:00,108.29,206.71,0.771,54.86,16.29,102.57,0.843,1019.171,126.7,10,79.29
2018/11/23 23:00,105.43,195.14,0.757,65.43,16,99,0.557,1018.814,126.7,9.57,80.29
2018/11/24 0:00,106,200.43,0.8,59,16.71,90.71,0.386,1019.114,126.7,8.43,86
2018/11/24 1:00,104.14,197.57,0.786,66.86,16.71,85.86,0.214,1019.8,126.7,7.86,89.57
2018/11/24 2:00,103,195.83,0.767,78,16.83,80.17,0.283,1019.983,126.7,7.33,93.33
2018/11/24 3:00,96.43,183,0.729,90.43,16.71,79.29,0.186,1019.757,126.7,7,93.43
2018/11/24 4:00,92.38,169.75,0.763,81.63,16.75,76.63,0.25,1019.638,126.7,7,95.25
2018/11/24 5:00,100.17,187.5,0.8,91.17,16.83,79,0.233,1020.133,126.7,7,94.33
2018/11/24 6:00,97.83,183,0.767,87.67,17,78.17,0.267,1020.633,126.7,7,95.33
2018/11/24 7:00,96.8,186.6,0.82,93,17.6,81,0.38,1020.98,126.7,7.4,93
2018/11/24 8:00,97.67,177.17,0.85,60.5,19.5,91.83,0.8,1021.683,126.7,10.5,79.17
2018/11/24 9:00,101.83,183.5,0.967,69.83,20.5,99.5,0.567,1021.983,126.7,13.17,69.5
2018/11/24 10:00,99.33,179.67,0.983,55.67,18.67,108.33,0.683,1022,126.7,15,62
2018/11/24 11:00,93,167,1,68,16.86,114.86,0.671,1021.843,126.7,16.29,56.43
2018/11/24 12:00,89.5,162.5,0.983,47.83,17,121.67,0.75,1021.283,126.7,17.67,51.67
2018/11/24 13:00,82.33,144.17,1.017,58,16.5,128.67,0.667,1020.65,126.7,19.17,45
2018/11/24 14:00,83.29,147,1.029,69.86,16.14,135,0.643,1020.657,126.7,19.43,43.86
2018/11/24 15:00,91.33,166.5,0.967,61.17,16.67,144.5,0.383,1020.95,126.7,18.5,47.67
2018/11/24 16:00,96.17,179.33,0.917,76.5,16.83,149.33,0.267,1021.017,126.7,16.5,54.5
2018/11/24 17:00,117.8,224.8,1.06,79.2,21,146,0.2,1021.02,126.7,13.8,68.6
2018/11/24 18:00,104.67,194.83,0.95,60.5,19.17,131.33,0.183,1021.317,126.7,12.5,71.33
2018/11/24 19:00,99.43,188,0.886,72.14,16.57,112.86,0.214,1021.614,126.7,12.14,74
2018/11/24 20:00,104.5,193.33,0.817,65.83,16.67,108,0.2,1021.683,126.7,12,75.5
2018/11/24 21:00,115.6,210.4,0.82,73.2,17.2,101.4,0.28,1021.62,126.7,11.8,77.2
2018/11/24 22:00,121.83,234.17,0.833,61.5,17,98.17,0.233,1021.683,126.7,11.17,79.5
2018/11/24 23:00,127.17,240.5,0.85,60,16.33,91.67,0.167,1021.6,126.7,10.83,83.17
2018/11/25 0:00,134.43,260.14,0.857,63.86,17.14,89.57,0.229,1021.343,126.7,10.14,85.43
2018/11/25 1:00,142,276.17,0.867,74.5,17,87.83,0.25,1021.067,126.7,9.83,87.33
2018/11/25 2:00,154,296.83,0.9,78.17,16.5,85,0.35,1020.717,126.7,9.17,89.17
2018/11/25 3:00,156.33,301,0.867,82.5,16.33,83.67,0.217,1020.483,126.7,9,92.33
2018/11/25 4:00,165.5,325.17,0.883,86,16.83,77.67,0.133,1020.05,126.7,8.17,95.17
2018/11/25 5:00,173.57,342.71,0.871,90.86,16.57,79.43,0.214,1020,126.7,8,97.14
